Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024-10-01,Camera,Electronics,North,3,1074.87,240.44
2023-06-17,Tablet,Electronics,West,4,4572.53,1199.49
2023-11-20,Laptop,Electronics,South,14,16282.02,1302.32
2024-05-04,Mouse,Accessories,South,2,906.55,59.06
2023-04-22,Headphones,Accessories,South,7,1582.95,278.14
2024-01-31,Mouse,Accessories,West,3,1653.09,108.455
,Keyboard,Accessories,East,1,94.615,16.97
2023-08-12,Laptop,Electronics,South,4,1224.5,348.91
2023-02-08,Camera,Electronics,South,7,5621.97,1390.73
2024-01-16,Tablet,Electronics,West,6,966.91,246.21
2023-08-02,Tablet,Electronics,West,9,1728.8,179.64
2024-01-13,Mouse,Accessories,West,4,3069.185,739.285
2024-11-20,Monitor,Accessories,South,4,964.23,184.03
2023-10-13,Smartphone,Electronics,South,14,9395.22,1952.52
2022-05-09,Smartphone,Electronics,West,4,2465.24,311.04
2022-12-21,Monitor,Accessories,West,7,6384.42,734.79
2024-11-22,Mouse,Accessories,West,2,390.18,81.36
2022-05-08,Mouse,Accessories,South,0,581.295,110.465
2023-02-10,Mouse,Accessories,South,8,7520.01,995.03
2024-03-26,Headphones,Accessories,South,7,2387.71,463.92
2023-10-20,Keyboard,Accessories,East,8,2256.77,316.77
2024-06-06,Monitor,Accessories,North,8,7792.32,913.12
2023-05-24,Laptop,Electronics,East,8,3944.68,296.35
2023-12-17,Smartphone,Electronics,South,4,1645.04,366.9
2024-06-20,Headphones,Accessories,North,3,1962.7,469.94
2023-06-20,Tablet,Electronics,North,2,1980.94,125.99
2024-12-08,Headphones,Accessories,West,4,3996.03,965.26
2022-07-18,Smartwatch,Electronics,North,1,663.76,183.82
2023-10-05,Laptop,Electronics,South,1,575.46,104.31
2023-09-04,Tablet,Electronics,South,1,187.33,33.76
2023-08-01,Tablet,Electronics,East,7,6216.69,378.24
2022-03-05,Camera,Electronics,South,1,189.15,19.02
2022-08-13,Tablet,Electronics,South,2,358.41,41.46
2022-04-17,Keyboard,Accessories,North,6,6192.83,316.23
2023-05-25,Tablet,Electronics,East,7,4382.19,592.46
2024-10-20,Keyboard,Accessories,East,2,1122.54,100.78
2022-06-21,Laptop,Electronics,North,8,8192.02,2081.72
2022-08-22,Laptop,Electronics,South,6,2658.3,200.79
2023-03-17,Tablet,Electronics,West,6,606.85,127.68
2024-11-02,Monitor,Accessories,South,8,448.69,45.43
2022-02-13,Tablet,Electronics,South,6,1944.89,366.18
2022-02-07,Monitor,Accessories,South,6,1716.86,302.09
2022-05-05,Camera,Electronics,South,6,2982.87,445.01
2022-08-14,Laptop,Electronics,North,18,14995.28,4483.18
2024-12-11,Laptop,Electronics,South,14,14784.76,4126.46
2023-11-23,Smartwatch,Electronics,North,6,1746.4,289.2
2024-02-23,Headphones,Accessories,West,6,5682.43,1365.87
2024-06-24,Mouse,Accessories,North,8,8664.98,2131.16
2023-07-08,Tablet,Electronics,West,3,1887.56,363.42
2024-10-29,Smartphone,Electronics,East,7,6013.1,1544.51
2024-01-05,Smartwatch,Electronics,North,2,1578.13,463.58
2022-08-19,Camera,Electronics,South,3,285.82,38.37
2023-01-27,Laptop,Electronics,West,12,10896.3,1927.64
2022-11-03,Keyboard,Accessories,West,4,1408.755,216.335
2022-04-09,Smartphone,Electronics,East,18,18235.94,3561.04
2023-08-09,Smartwatch,Electronics,South,2,274.83,42.37
2023-09-25,Keyboard,Accessories,South,6,6408.18,885.71
2022-05-16,Keyboard,Accessories,West,5,5755.2,1441.84
2024-12-10,Tablet,Electronics,West,3,2262.53,245.66
2024-01-04,Camera,Electronics,South,8,5176.29,1400.82
2023-09-16,Keyboard,Accessories,North,5,1510.3,331.76
2023-03-17,Keyboard,Accessories,North,0,473.58,38.605
2023-12-31,Smartphone,Electronics,North,18,10855.68,1462.66
2022-04-09,Smartwatch,Electronics,South,4,4560.12,507.87
2023-05-03,Tablet,Electronics,South,6,2100.42,268.4
2024-05-10,Laptop,Electronics,North,1,1054.83,288.15
2022-08-18,Smartwatch,Electronics,West,6,7026.13,1814.21
2022-07-14,Camera,Electronics,North,9,513.83,151.87
2024-04-29,Headphones,Accessories,South,2,2244.78,353.83
2024-02-22,Smartphone,Electronics,North,5,1785.47,134.95
2023-06-24,Keyboard,Accessories,South,5,725.93,77.91
2024-11-13,Smartphone,Electronics,North,8,5032.06,1378.58
2023-05-29,Monitor,Accessories,East,8,6256.4,1152.99
2023-06-11,Camera,Electronics,North,2,452.81,74.34
2022-03-05,Laptop,Electronics,South,14,10571.3,2677.16
2023-03-19,Smartphone,Electronics,North,12,9744.18,1573.58
2023-08-22,Keyboard,Accessories,East,5,2495.73,164.56
2022-02-19,Monitor,Accessories,West,1,442.28,82.73
2024-09-17,Printer,Office,East,9,8595.17,1312.19
2022-04-08,Keyboard,Accessories,East,2,1764.36,205.75
2024-06-10,Laptop,Electronics,North,7,7777.24,746.84
2022-11-05,Smartwatch,Electronics,South,4,2008.25,451.68
2022-05-03,Mouse,Accessories,North,1,298.32,20.685
2024-12-25,Smartwatch,Electronics,East,9,4950.95,1402.67
2024-06-16,Keyboard,Accessories,South,1,315.23,43.035
2024-07-05,Camera,Electronics,North,6,6144.67,754.18
2023-12-03,Monitor,Accessories,North,1,140.36,24.21
2024-08-06,Mouse,Accessories,West,2,384.39,99.02
2022-01-18,Printer,Office,East,7,3780.51,351.51
2023-02-28,Monitor,Accessories,West,7,5047.5,915.75
2023-10-14,Mouse,Accessories,West,4,264.26,26.955
2022-06-23,Keyboard,Accessories,East,4,3253.555,522.57
2023-06-02,Camera,Electronics,South,7,5887.54,1035.5
2022-03-12,Laptop,Electronics,South,6,1447.42,230.5
2023-06-03,Mouse,Accessories,North,2,2272.16,504.72
2022-07-03,Keyboard,Accessories,East,9,8640.26,1963.34
2023-09-14,Camera,Electronics,North,8,2984.24,631.81
2022-04-28,Smartphone,Electronics,East,4,1212.2,301.9
2022-04-08,Monitor,Accessories,West,2,170.22,48.69
2023-02-27,Smartwatch,Electronics,West,6,1350.09,356.88
2022-11-28,Headphones,Accessories,South,4,2500.04,467.34
2022-02-11,Camera,Electronics,North,4,4648.58,689.85
2022-09-14,Monitor,Accessories,North,2,1538.15,97.15
2024-06-15,Smartwatch,Electronics,East,4,3928.08,325.32
2022-06-09,Monitor,Accessories,West,9,2988.97,447.93
2023-04-07,Headphones,Accessories,South,8,4136.85,810.82
2023-10-22,Mouse,Accessories,South,3,1802.825,193.91
2023-08-10,Smartwatch,Electronics,West,3,1656.32,469.28
2024-09-04,Keyboard,Accessories,South,8,5368.19,542.52
2024-01-22,Laptop,Electronics,East,4,1356.83,374.79
2024-06-26,Printer,Office,South,6,1326.67,338.66
2024-05-10,Headphones,Accessories,South,4,4664.98,294.05
2023-12-04,Laptop,Electronics,North,8,3528.23,593.11
2023-03-19,Mouse,Accessories,West,1,748.79,95.295
2023-04-21,Tablet,Electronics,North,3,2628.04,781.94
2022-11-12,Laptop,Electronics,West,168,53.2,6.0
2022-08-02,Monitor,Accessories,South,7,1204.33,317.12
2023-08-23,Printer,Office,West,7,7119.28,1555.05
2024-05-12,Tablet,Electronics,West,8,1848.43,351.02
2024-05-24,Tablet,Electronics,South,4,2232.39,531.12
2024-12-19,Mouse,Accessories,West,6,5190.38,898.86
2022-01-28,Smartphone,Electronics,West,3,1830.96,403.42
2022-01-29,Mouse,Accessories,West,0,516.68,151.34
2022-11-01,Smartwatch,Electronics,South,7,2324.02,611.7
2023-06-04,Keyboard,Accessories,North,2,1942.68,235.42
2022-10-22,Smartwatch,Electronics,South,9,6435.57,1096.88
2022-03-29,Mouse,Accessories,North,2,1168.22,172.18
2022-08-26,Tablet,Electronics,South,9,7362.85,441.36
2023-10-17,Smartwatch,Electronics,West,2,862.71,105.97
2023-10-25,Mouse,Accessories,West,1,956.12,167.16
2022-06-07,Smartphone,Electronics,West,14,8876.32,1540.6
2023-10-10,Keyboard,Accessories,East,4,486.46,50.0
2022-09-02,Keyboard,Accessories,West,1,908.09,64.62
2023-04-25,Monitor,Accessories,East,4,596.63,105.89
2024-03-24,Mouse,Accessories,East,9,1233.34,346.9
2023-01-09,Headphones,Accessories,West,1,1055.34,88.61
2022-11-13,Tablet,Electronics,East,2,952.98,112.39
2023-03-04,Mouse,Accessories,West,0,156.265,20.235
2022-02-12,Tablet,Electronics,South,2,294.52,35.05
2022-03-28,Smartwatch,Electronics,North,2,474.69,120.91
2023-06-02,Camera,Electronics,East,2,788.67,195.15
2022-05-15,Mouse,Accessories,North,8,2760.64,156.53
2023-10-14,Laptop,Electronics,North,8,1816.56,439.58
2022-10-17,Smartphone,Electronics,East,2,1187.72,266.02
2023-07-16,Headphones,Accessories,South,6,1698.11,193.42
2022-08-11,Laptop,Electronics,West,5,4380.37,275.84
2023-06-11,Camera,Electronics,West,4,2472.32,594.62
2024-04-01,Smartphone,Electronics,East,4,1996.4,396.63
2024-12-25,Camera,Electronics,West,5,2525.23,699.74
2024-07-16,Keyboard,Accessories,South,3,858.7,246.86
2022-12-14,Keyboard,Accessories,North,4,2110.88,619.3
2023-02-16,Tablet,Electronics,East,2,858.58,73.49
2024-12-05,Keyboard,Accessories,North,1,776.6,172.19
2023-08-23,Laptop,Electronics,North,7,3654.63,871.81
2024-02-14,Headphones,Accessories,East,3,384.79,45.99
2024-07-04,Mouse,Accessories,North,3,1946.46,175.285
2024-02-26,Tablet,Electronics,East,3,2637.65,468.6
2024-02-12,Mouse,Accessories,South,8,8664.29,2349.68
2023-10-03,Smartwatch,Electronics,South,6,918.43,116.87
2024-01-17,Monitor,Accessories,West,5,5625.22,1006.95
2023-06-02,Tablet,Electronics,West,6,6030.04,511.7
2022-04-22,Printer,Office,West,8,432.06,98.44
2024-02-21,Laptop,Electronics,South,12,3768.8,381.16
2023-02-21,Laptop,Electronics,East,18,18451.26,5052.54
2023-02-07,Smartwatch,Electronics,West,8,7072.33,1983.42
2024-08-07,Smartphone,Electronics,North,3,342.47,89.67
2023-02-05,Printer,Office,South,4,2440.26,410.86
2024-01-22,Mouse,Accessories,South,2,255.035,41.235
2023-10-12,Smartphone,Electronics,South,2,384.12,32.94
2023-09-26,Mouse,Accessories,East,2,1800.435,356.15
2024-06-01,Camera,Electronics,West,7,2597.12,766.32
2023-08-12,Camera,Electronics,East,4,772.31,215.62
2023-08-06,Mouse,Accessories,West,1,323.2,90.25
2024-03-29,Smartphone,Electronics,East,7,2947.21,809.46
2023-02-21,Laptop,Electronics,South,10,1761.08,511.8
2022-02-11,Camera,Electronics,West,3,1038.39,219.69
2023-08-04,Laptop,Electronics,South,8,3584.26,1013.12
2023-08-13,Smartwatch,Electronics,East,6,2496.99,332.08
2023-12-13,Smartwatch,Electronics,West,3,795.82,60.34
2023-01-26,Smartphone,Electronics,East,14,14477.42,3194.06
2023-08-27,Tablet,Electronics,South,1,430.66,83.33
2022-01-10,Headphones,Accessories,West,4,1728.27,239.64
2022-04-07,Monitor,Accessories,South,3,1833.44,314.79
2023-10-23,Monitor,Accessories,North,7,7280.05,1682.79
2024-03-01,Smartwatch,Electronics,South,1,814.21,197.91
2023-03-06,Printer,Office,South,8,4696.75,410.03
2023-07-27,Mouse,Accessories,South,5,1190.57,235.64
2023-11-29,Mouse,Accessories,North,4,4050.485,1101.78
2024-04-06,Laptop,Electronics,South,12,3000.58,366.62
2024-07-26,Smartwatch,Electronics,North,2,300.92,48.69
2023-05-31,Smartwatch,Electronics,North,9,1098.91,106.97
2024-05-28,Monitor,Accessories,West,4,2336.4,509.49
2022-10-05,Camera,Electronics,North,5,410.71,40.96
2023-10-09,Mouse,Accessories,South,9,594.26,51.49
2023-09-20,Smartwatch,Electronics,East,2,218.42,38.93
2023-03-25,Tablet,Electronics,South,2,1298.61,123.9
2024-03-28,Tablet,Electronics,North,5,895.96,180.64
2023-07-31,Keyboard,Accessories,West,4,2828.41,539.43
2023-11-15,Tablet,Electronics,West,3,813.12,188.94
2024-06-19,Monitor,Accessories,West,4,1800.31,170.19
2024-07-24,Tablet,Electronics,West,1,99.7,12.79
2024-01-24,Smartwatch,Electronics,East,3,1317.35,71.02
2024-03-21,Smartwatch,Electronics,West,3,957.19,120.27
2022-01-17,Mouse,Accessories,South,4,1316.34,244.13
2024-12-20,Headphones,Accessories,South,6,5346.01,351.93
2023-03-07,Smartphone,Electronics,East,2,928.18,132.52
2022-09-28,Keyboard,Accessories,North,3,1876.275,417.67
2024-07-01,Keyboard,Accessories,West,3,981.285,150.785
2024-11-27,Smartphone,Electronics,South,12,4620.28,405.96
2023-03-01,Tablet,Electronics,East,4,3028.81,685.23
2023-07-22,Monitor,Accessories,North,3,2994.32,877.92
2024-06-18,Tablet,Electronics,South,3,3393.93,313.45
2024-11-08,Camera,Electronics,North,3,1209.93,320.61
2022-11-18,Keyboard,Accessories,East,4,2892.265,638.285
2022-03-10,Laptop,Electronics,West,9,3078.95,285.05
2024-01-18,,,South,4,2464.16,602.3
2024-12-14,Camera,Electronics,West,5,2445.4,146.6
2023-02-24,Keyboard,Accessories,North,8,5312.93,841.13
2022-03-31,Keyboard,Accessories,South,1,657.53,101.85
2024-05-17,Keyboard,Accessories,South,1,1290.175,86.945
2022-10-05,Laptop,Electronics,East,16,9249.02,1787.48
2023-11-22,Smartwatch,Electronics,North,2,1258.17,146.7
2024-07-28,Camera,Electronics,East,7,6468.29,398.23
2023-05-24,Monitor,Accessories,West,3,1359.85,152.85
2024-11-28,Laptop,Electronics,North,1,104.09,18.67
2023-03-01,Headphones,Accessories,South,3,1785.71,93.17
2022-06-04,Monitor,Accessories,North,8,7728.16,1748.26
2023-05-27,Smartphone,Electronics,West,6,4188.05,1231.16
2022-06-25,Smartwatch,Electronics,South,8,3520.15,359.84
2023-08-12,Camera,Electronics,East,3,2280.36,365.17
2024-07-09,Printer,Office,North,9,2484.6,655.54
2024-04-17,Tablet,Electronics,West,3,1248.12,348.19
2023-12-12,Smartwatch,Electronics,West,2,850.64,59.92
2022-01-01,Tablet,Electronics,North,9,9234.86,2523.67
2022-12-01,Tablet,Electronics,North,2,1298.23,239.45
2022-04-25,Laptop,Electronics,South,5,5700.53,999.26
2024-07-29,Camera,Electronics,West,6,4146.21,700.46
2023-10-11,Tablet,Electronics,North,8,6968.18,704.55
2024-09-09,Camera,Electronics,East,2,1054.65,243.5
2022-03-15,Keyboard,Accessories,West,3,1983.66,453.09
2023-10-26,Keyboard,Accessories,South,5,875.32,70.72
2024-07-17,Headphones,Accessories,West,6,5370.77,1045.1
2024-01-10,Monitor,Accessories,West,8,3624.19,1071.43
2024-09-22,Smartwatch,Electronics,West,4,1932.68,301.16
2022-09-05,Smartphone,Electronics,North,7,6020.95,384.74
2024-05-02,Headphones,Accessories,East,5,1775.31,234.67
2023-03-09,Smartwatch,Electronics,West,3,1488.8,382.09
2024-09-21,Keyboard,Accessories,East,3,3360.39,556.78
2022-04-06,Mouse,Accessories,East,3,2523.675,678.115
2022-03-07,Tablet,Electronics,East,5,3735.18,957.13
2024-02-26,Keyboard,Accessories,East,5,1250.39,120.74
2022-01-11,Tablet,Electronics,North,7,2751.09,548.05
2023-07-14,Laptop,Electronics,East,9,468.57,58.98
2022-09-15,Keyboard,Accessories,South,3,399.42,109.6
2022-01-28,Smartwatch,Electronics,South,5,1295.8,104.26
2024-12-10,Camera,Electronics,West,4,3360.68,540.38
2023-06-11,Camera,Electronics,North,5,995.41,206.95
2024-12-20,Smartwatch,Electronics,East,5,550.32,28.72
2023-02-27,Monitor,Accessories,West,8,5384.12,724.8
2023-11-19,Printer,Office,East,3,3534.67,489.06
2024-02-20,Smartphone,Electronics,West,18,13626.12,1780.1
2023-11-27,Smartwatch,Electronics,East,6,5508.93,1632.37
2022-01-27,Headphones,Accessories,East,1,966.81,202.53
2024-07-04,Mouse,Accessories,South,2,230.27,46.12
2023-06-26,Smartphone,Electronics,North,6,7026.86,459.4
2024-05-24,Smartphone,Electronics,South,10,1821.84,232.94
2022-08-22,Monitor,Accessories,West,9,5796.44,1729.18
2022-09-28,Monitor,Accessories,North,3,1050.79,292.64
2024-05-28,Mouse,Accessories,West,1,1043.14,151.13
2022-10-08,Printer,Office,South,3,3330.28,503.85
2022-01-19,Mouse,Accessories,East,4,948.03,224.265
2023-04-29,Camera,Electronics,West,5,5170.77,1248.66
2023-04-24,Printer,Office,North,2,466.99,25.04
2023-06-15,Mouse,Accessories,North,8,6032.94,1636.61
2023-03-22,Camera,Electronics,South,1,1084.07,103.06
2023-09-20,Keyboard,Accessories,North,1,245.1,22.67
2022-06-30,Monitor,Accessories,North,6,558.32,57.01
2024-02-18,Monitor,Accessories,East,4,4024.61,787.06
2023-02-02,Mouse,Accessories,East,2,780.49,230.575
2024-03-08,Laptop,Electronics,North,2,252.76,53.24
2023-10-08,Mouse,Accessories,South,3,2460.72,413.935
2023-10-10,Headphones,Accessories,West,5,2665.07,532.76
2023-04-05,Headphones,Accessories,South,4,200.54,58.42
2024-08-01,Smartwatch,Electronics,East,2,186.27,32.48
2024-10-12,Monitor,Accessories,South,8,5456.33,898.06
2022-07-29,Smartwatch,Electronics,West,9,3321.56,540.67
2024-02-13,Headphones,Accessories,North,7,3766.27,914.49
2022-05-07,Keyboard,Accessories,West,3,1575.35,249.315
2022-05-19,Laptop,Electronics,East,2,646.63,110.13
2022-08-12,Smartphone,Electronics,South,10,5330.48,739.46
2023-10-13,Smartwatch,Electronics,North,9,1467.38,384.22
2024-07-05,Tablet,Electronics,North,7,4620.05,990.79
2023-03-17,Tablet,Electronics,West,8,1184.57,148.69
2023-11-01,Camera,Electronics,East,1,113.45,20.07
2024-10-02,Printer,Office,East,8,3336.84,492.76
2023-04-09,Smartphone,Electronics,South,8,8449.04,954.66
2022-07-09,Headphones,Accessories,North,3,1098.29,144.24
2024-03-10,Camera,Electronics,South,8,4400.8,351.82
2022-05-08,Printer,Office,North,8,5616.97,723.42
2022-07-19,Smartwatch,Electronics,North,2,2370.75,641.23
2023-01-24,Mouse,Accessories,West,3,2243.675,344.38
2024-10-01,Camera,Electronics,North,6,6384.85,1754.15
2023-03-30,Keyboard,Accessories,South,8,2960.49,878.11
2022-03-24,Smartwatch,Electronics,East,1,897.12,250.78
2023-03-25,Smartphone,Electronics,East,4,2357.9,241.02
2023-01-20,Smartwatch,Electronics,East,2,1026.64,64.51
2022-03-03,Smartphone,Electronics,East,14,10361.34,926.7
2022-11-02,Headphones,Accessories,South,5,2025.78,295.13
2024-12-24,Tablet,Electronics,North,9,1359.44,187.72
2023-03-30,Camera,Electronics,South,4,1836.8,462.52
2022-12-03,Tablet,Electronics,West,2,702.05,112.04
2024-12-07,Smartphone,Electronics,West,16,13152.78,2674.76
2024-03-07,Smartwatch,Electronics,West,2,1428.21,398.24
2023-01-08,Camera,Electronics,North,7,6853.42,1259.03
2022-05-16,Camera,Electronics,West,2,1492.25,276.56
2023-01-08,Camera,Electronics,South,5,905.25,70.91
2024-04-08,Tablet,Electronics,West,4,1500.78,127.81
2023-03-17,Smartwatch,Electronics,South,9,8712.05,1034.27
2024-07-23,Monitor,Accessories,East,4,1308.09,368.28
2024-03-06,Smartphone,Electronics,South,4,2648.25,707.32
2022-03-18,Camera,Electronics,South,9,9810.57,1666.96
2024-05-03,Headphones,Accessories,North,3,3291.38,274.1
2022-09-22,Smartwatch,Electronics,North,1,758.29,96.44
2022-09-29,Keyboard,Accessories,East,7,2436.3,715.14
2024-06-01,Smartwatch,Electronics,North,7,560.14,163.16
2022-10-20,Smartphone,Electronics,West,16,8481.44,1039.44
2024-09-05,Monitor,Accessories,East,8,5416.97,403.52
2023-07-16,Smartphone,Electronics,East,8,1728.06,477.7
2023-07-15,Keyboard,Accessories,West,4,3154.51,400.575
2023-08-08,Keyboard,Accessories,North,8,3400.14,758.57
2022-04-29,Laptop,Electronics,East,2,807.66,144.9
2022-12-17,Keyboard,Accessories,South,2,1054.43,187.81
2022-09-30,Headphones,Accessories,West,2,1090.82,296.12
2022-11-06,Keyboard,Accessories,North,3,637.16,158.96
2024-04-11,Mouse,Accessories,South,3,1056.34,70.54
2023-06-01,Mouse,Accessories,North,4,2623.605,460.545
2023-11-06,Mouse,Accessories,West,7,6006.23,1595.22
2024-01-18,Monitor,Accessories,West,5,5415.52,1261.65
2022-02-24,Smartphone,Electronics,West,1,632.62,81.54
2023-01-28,Tablet,Electronics,East,1,169.91,22.99
2023-10-01,Tablet,Electronics,West,7,1463.54,175.13
2022-12-18,Camera,Electronics,East,8,7528.33,1283.07
2022-12-24,Smartwatch,Electronics,West,2,1158.23,227.61
2022-06-17,Monitor,Accessories,West,4,200.59,20.25
2023-01-01,Smartphone,Electronics,West,4,3028.14,361.34
2024-07-07,Smartwatch,Electronics,South,7,2632.16,738.93
2022-07-31,Keyboard,Accessories,North,0,179.12,38.92
2023-06-04,Camera,Electronics,East,8,2360.57,653.3
2023-08-29,Keyboard,Accessories,South,2,2637.905,297.145
2023-04-06,Monitor,Accessories,East,9,1719.83,251.85
2023-02-04,Smartphone,Electronics,West,12,3913.16,868.06
2022-08-27,Keyboard,Accessories,West,3,1875.45,152.07
2022-06-13,Monitor,Accessories,South,4,984.33,157.72
2023-08-20,Camera,Electronics,South,4,3616.12,789.63
2024-10-18,Tablet,Electronics,West,5,4560.25,1180.8
2024-09-14,Smartphone,Electronics,West,16,14992.98,4038.64
2022-08-17,Camera,Electronics,North,5,5070.98,889.97
2022-04-21,Smartwatch,Electronics,North,5,4505.05,1351.28
2022-01-13,Tablet,Electronics,South,2,1916.11,503.83
2024-08-28,Camera,Electronics,West,7,8113.88,1103.57
2022-08-13,Laptop,Electronics,North,18,3618.62,784.88
2023-09-01,Laptop,Electronics,South,3,1227.87,229.75
2023-07-20,Laptop,Electronics,South,6,2040.81,124.65
2022-12-22,Tablet,Electronics,West,6,6324.97,629.2
2023-05-14,Laptop,Electronics,South,2,2377.42,220.64
2024-01-23,Keyboard,Accessories,East,8,8776.1,1561.07
2023-03-25,Laptop,Electronics,South,18,11107.78,2865.52
2022-08-27,Smartphone,Electronics,South,2,970.52,262.19
2022-07-15,Keyboard,Accessories,South,5,940.8,56.7
2022-11-07,Laptop,Electronics,East,18,9721.08,2851.08
2024-05-17,Camera,Electronics,East,7,2968.96,485.13
2022-03-09,Mouse,Accessories,East,3,2172.27,364.77
2022-06-22,Headphones,Accessories,North,7,2261.86,566.36
2022-07-15,Smartwatch,Electronics,West,9,8802.4,2519.93
2022-01-16,Printer,Office,North,4,4428.89,600.55
2024-10-28,Mouse,Accessories,West,9,7344.69,1417.84
2024-08-23,Keyboard,Accessories,East,2,1118.48,83.89
2024-11-24,Smartphone,Electronics,South,16,1072.76,114.16
2024-10-20,Monitor,Accessories,North,5,1980.21,249.22
2023-04-16,Smartwatch,Electronics,West,3,1497.48,122.76
2024-07-18,Laptop,Electronics,North,6,4200.69,1013.7
2022-11-29,Smartwatch,Electronics,South,5,1570.66,312.81
2023-07-01,Monitor,Accessories,East,4,428.03,86.62
2024-12-13,Tablet,Electronics,North,3,465.18,98.93
2022-08-27,Smartwatch,Electronics,North,2,1062.03,83.49
2022-05-26,Camera,Electronics,South,8,8720.28,1984.11
2024-02-04,Mouse,Accessories,South,3,654.405,171.805
2024-12-12,Headphones,Accessories,South,9,8514.26,1291.97
2023-02-07,Tablet,Electronics,North,2,1212.28,151.07
2023-04-24,Headphones,Accessories,West,4,2576.86,503.57
2023-09-26,Keyboard,Accessories,East,8,4800.67,606.19
2022-10-02,Smartwatch,Electronics,East,5,1440.68,274.54
2022-09-12,Smartwatch,Electronics,North,9,10251.58,737.45
2023-01-18,Smartphone,Electronics,North,7,3038.16,570.98
2022-11-24,Monitor,Accessories,West,9,6993.96,1945.56
2024-03-07,Monitor,Accessories,East,4,1632.99,247.88
2024-10-07,Keyboard,Accessories,East,9,5706.04,1704.8
2022-08-29,Camera,Electronics,North,9,9657.87,1187.22
2022-01-31,Smartwatch,Electronics,East,5,4405.02,450.83
2023-12-14,Keyboard,Accessories,East,2,860.115,180.39
2023-08-13,Camera,Electronics,South,7,4557.52,234.62
2024-12-12,Headphones,Accessories,West,7,2380.66,431.43
2022-02-11,Headphones,Accessories,North,8,456.97,74.99
2023-11-16,Camera,Electronics,East,6,6534.04,355.03
2022-03-04,Smartphone,Electronics,North,6,3456.37,307.46
2022-06-29,Keyboard,Accessories,West,4,4081.58,1176.23
2022-09-16,Smartphone,Electronics,West,2,966.37,241.54
2022-12-02,Mouse,Accessories,East,4,2580.42,669.67
2022-10-02,Camera,Electronics,South,9,8127.78,1906.5
2022-05-19,Smartwatch,Electronics,South,4,2128.21,614.05
2022-06-05,Smartphone,Electronics,South,9,6417.96,1100.52
2022-06-11,Keyboard,Accessories,East,7,3997.14,494.78
2023-03-14,Laptop,Electronics,West,2,1758.44,299.04
2023-11-17,Laptop,Electronics,North,6,4831.36,1076.78
2024-09-27,Camera,Electronics,West,4,1064.64,314.84
2022-02-17,Mouse,Accessories,South,4,1156.34,326.92
2022-05-12,Smartphone,Electronics,North,1,1184.97,218.27
2022-02-05,Keyboard,Accessories,South,1,975.035,105.58
2022-08-29,Laptop,Electronics,South,4,1088.29,295.09
2024-04-20,Camera,Electronics,South,1,998.09,196.17
2024-05-25,Smartphone,Electronics,East,6,5766.44,675.17
2024-10-09,Tablet,Electronics,West,6,3120.03,274.65
2022-03-07,Printer,Office,East,7,637.4,68.11
2023-10-26,Laptop,Electronics,West,6,3306.5,697.74
2022-05-31,Monitor,Accessories,South,6,7020.31,726.72
2022-09-16,Camera,Electronics,South,7,5971.17,502.14
2023-11-22,Laptop,Electronics,North,2,750.23,77.68
2024-04-26,Tablet,Electronics,North,3,2379.34,523.0
2022-08-21,Camera,Electronics,North,1,699.77,108.94
2023-01-16,Camera,Electronics,West,9,6876.7,1895.24
2022-02-02,Monitor,Accessories,North,8,1800.97,494.02
2024-07-11,Tablet,Electronics,South,5,1255.77,236.25
2022-06-04,Smartwatch,Electronics,East,9,1998.73,343.58
2022-11-26,Headphones,Accessories,East,1,307.84,80.19
2023-11-01,Monitor,Accessories,South,6,1506.43,407.73
2024-10-26,Tablet,Electronics,North,8,2464.65,216.51
2023-05-12,Smartwatch,Electronics,South,2,322.64,42.03
2022-03-08,Keyboard,Accessories,South,4,2188.14,265.54
2023-12-22,Printer,Office,West,9,2934.04,473.34
2022-11-04,Headphones,Accessories,South,8,9224.9,514.06
2022-12-15,Monitor,Accessories,East,4,2436.76,142.81
2022-09-23,Smartwatch,Electronics,West,4,972.82,97.55
2024-10-03,Laptop,Electronics,South,6,5484.19,540.4
2024-10-17,Camera,Electronics,West,8,3152.92,337.36
2024-03-22,Keyboard,Accessories,East,4,3016.295,435.085
2023-04-10,Camera,Electronics,West,7,6384.49,1324.49
2022-11-04,Smartwatch,Electronics,South,6,5580.58,394.03
2022-04-16,Camera,Electronics,East,2,1236.92,120.74
2023-04-02,Camera,Electronics,North,8,7040.42,1969.93
2024-06-11,Camera,Electronics,East,9,909.84,138.04
2024-12-26,Mouse,Accessories,South,0,53.14,3.62
2024-11-12,Smartwatch,Electronics,South,1,281.65,67.85
2022-09-25,Camera,Electronics,East,6,6768.08,1851.01
2023-03-07,Laptop,Electronics,West,12,8605.1,552.7
2022-11-19,Smartphone,Electronics,North,18,14293.18,4250.88
2023-02-16,Smartphone,Electronics,South,6,1165.24,96.16
2024-08-01,Headphones,Accessories,North,6,576.51,162.75
2023-09-24,Keyboard,Accessories,South,2,2132.865,398.06
2023-06-24,Smartwatch,Electronics,East,8,5368.25,333.53
2023-12-04,Headphones,Accessories,South,1,314.04,66.23
2024-12-24,Tablet,Electronics,West,6,2676.02,646.7
2022-02-13,Laptop,Electronics,North,8,6768.68,1895.04
2023-07-20,Mouse,Accessories,West,6,3186.23,794.94
